Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Total_Services,Revenue_Per_Month,Charge_To_Revenue_Ratio,Refund_Rate,Has_Refund,Has_Extra_Charges,High_Value_Customer,Service_Adoption_Rate,Churn_Prediction,Churn_Probability,Risk_Level,Predicted_Status,Top_Risk_Factors
93493-HAR,Male,33,Yes,Haryana,9,10,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,324.6,0.0,0,155.7,480.3,Churned,Competitor,Competitor had better devices,2,43.663636363636364,0.14492000831082485,0.0,0,0,0,0.2,1,0.7388831,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), Low Service Adoption"
58933-TEL,Male,75,Yes,Telangana,2,13,Deal 5,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,76.45,503.6,11.05,0,188.65,681.2,Churned,Price,Lack of affordable download/upload speed,2,48.65714285714286,0.11206391087657579,0.021898533491874754,1,0,0,0.2,1,0.9251092,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
75000-BIH,Male,48,Yes,Bihar,6,11,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,185.55,0.0,0,17.72,203.27,Churned,Competitor,Competitor had better devices,5,16.93916666666667,0.4383903656924658,0.0,0,0,0,0.5,1,0.9984841,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
99317-UTT,Female,46,Yes,Uttar Pradesh,13,6,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,69.25,418.4,0.0,0,236.16,654.56,Churned,Competitor,Competitor made better offer,2,93.50857142857141,0.10563487705168101,0.0,0,0,0,0.2,1,0.87788707,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), Low Service Adoption"
28873-TAM,Male,55,No,Tamil Nadu,7,4,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.95,151.75,0.0,0,7.52,159.27,Joined,Others,Others,3,31.854000000000003,0.46764834342047795,0.0,0,0,0,0.3,1,0.99874735,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), No Premium Support"
95748-UTT,Male,22,Yes,Uttar Pradesh,5,4,Deal 5,Yes,Yes,No,,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,25.4,25.4,0.0,0,32.73,58.13,Joined,Others,Others,2,11.626000000000001,0.4295619820733976,0.0,0,0,0,0.2,1,0.9949174,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), Low Service Adoption"
23683-TEL,Male,26,No,Telangana,10,16,,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.25,20.25,0.0,0,42.96,63.21,Joined,Others,Others,1,3.718235294117647,0.3153714374707989,0.0,0,0,0,0.1,1,0.99849164,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
84789-PUN,Male,46,No,Punjab,9,19,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.95,318.6,0.0,0,37.98,356.58,Joined,Others,Others,8,17.829,0.30189048604508084,0.0,0,0,0,0.8,1,0.997771,Critical,Will Churn,"Month-to-Month Contract, High Monthly Charge"
25897-JAM,Male,34,Yes,Jammu & Kashmir,12,9,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.6,45.6,0.0,0,11.73,57.33,Churned,Competitor,Competitor made better offer,2,5.733,0.7817589576547231,0.0,0,0,0,0.2,1,0.99894565,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), Low Service Adoption"
88126-JAM,Female,20,Yes,Jammu & Kashmir,11,5,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.2,2698.35,0.0,0,116.0,2814.35,Churned,Competitor,Competitor made better offer,6,469.05833333333334,0.03168344965990019,0.0,0,0,0,0.6,1,0.8195789,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), No Premium Support"
16339-UTT,Female,52,No,Uttarakhand,11,21,,No,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,51.2,1561.5,0.0,0,0.0,1561.5,Churned,Dissatisfaction,Network reliability,5,70.97727272727273,0.032768,0.0,0,0,0,0.5,1,0.7531897,Critical,Will Churn,Month-to-Month Contract
17908-HAR,Female,75,No,Haryana,14,21,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.9,2217.15,0.0,0,478.33,2695.48,Churned,Attitude,Attitude of support person,3,122.52181818181818,0.027406099804189166,0.0,0,0,0,0.3,1,0.87353706,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
44143-GUJ,Female,35,Yes,Gujarat,4,11,,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,67.95,350.3,0.0,20,74.5,444.8,Churned,Price,Price too high,5,37.06666666666667,0.15242261103633917,0.0,0,1,0,0.5,1,0.8469328,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year)"
39549-KAR,Female,55,No,Karnataka,0,28,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.1,4144.9,0.0,0,491.15,4636.05,Stayed,Others,Others,3,159.86379310344827,0.015764332927184307,0.0,0,0,0,0.3,1,0.5413603,High,Will Churn,"Month-to-Month Contract, No Premium Support"
33334-PUN,Female,27,No,Punjab,1,12,,No,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,35.45,106.85,0.0,0,0.0,106.85,Churned,Other,Moved,3,8.21923076923077,0.3286972647195179,0.0,0,0,0,0.3,1,0.99732566,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
65598-AND,Male,37,Yes,Andhra Pradesh,14,17,,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.7,151.3,0.0,0,39.24,190.54,Churned,Other,Don't know,3,10.585555555555555,0.26469666910305945,0.0,0,0,0,0.3,1,0.99345535,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
84508-TAM,Female,28,Yes,Tamil Nadu,11,28,,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,21.1,21.1,0.0,0,18.81,39.91,Joined,Others,Others,1,1.376206896551724,0.5157663163040822,0.0,0,0,0,0.1,1,0.99924076,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
81485-ODI,Female,61,Yes,Odisha,8,26,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,89.8,1129.1,0.0,0,144.2,1273.3,Churned,Attitude,Attitude of support person,5,47.15925925925926,0.07047006199482068,0.0,0,0,0,0.5,1,0.8813754,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
39348-MAD,Female,56,Yes,Madhya Pradesh,3,31,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,70.95,1767.35,0.0,20,622.75,2410.1,Churned,Dissatisfaction,Product dissatisfaction,1,75.315625,0.029426402886649248,0.0,0,1,0,0.1,1,0.7350194,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
61257-UTT,Male,40,Yes,Uttar Pradesh,6,32,Deal 4,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.4,1380.4,0.0,0,270.18,1650.58,Stayed,Others,Others,3,50.017575757575756,0.045653253248404566,0.0,0,0,0,0.3,1,0.50147057,High,Will Churn,"Month-to-Month Contract, No Premium Support"
12236-BIH,Female,34,Yes,Bihar,5,11,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,85.3,420.45,0.0,10,228.7,659.15,Stayed,Others,Others,3,54.92916666666667,0.1292130576384155,0.0,0,1,0,0.3,1,0.67900324,High,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
67375-PUN,Male,65,Yes,Punjab,13,13,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.65,45.65,0.0,0,14.12,59.77,Churned,Competitor,Competitor had better devices,2,4.269285714285714,0.7511930228731282,0.0,0,0,0,0.2,1,0.99884987,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
78283-WES,Female,56,No,West Bengal,12,16,Deal 5,Yes,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,68.65,261.25,0.0,0,42.56,303.81,Churned,Dissatisfaction,Poor expertise of online support,6,17.871176470588235,0.2252222696105771,0.0,0,0,0,0.6,1,0.9411899,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
18063-UTT,Female,23,Yes,Uttar Pradesh,8,1,Deal 4,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,61.15,1422.05,0.0,80,945.56,2447.61,Churned,Dissatisfaction,Service dissatisfaction,4,1223.805,0.024973352228407134,0.0,0,1,0,0.4,1,0.6403049,High,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), No Premium Support"
82520-GUJ,Female,59,Yes,Gujarat,14,16,,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.2,3754.6,0.0,0,1115.92,4870.52,Churned,Attitude,Attitude of support person,8,286.50117647058823,0.0203632541793937,0.0,0,0,1,0.8,1,0.6808356,High,Will Churn,High Monthly Charge
41616-TAM,Female,40,Yes,Tamil Nadu,14,7,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.75,1111.85,0.0,0,642.45,1754.3,Churned,Dissatisfaction,Limited range of services,4,219.2875,0.04543382897510397,0.0,0,0,0,0.4,1,0.95494074,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
24598-MAD,Male,22,No,Madhya Pradesh,9,4,Deal 4,Yes,Yes,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,75.3,989.45,0.0,0,535.86,1525.31,Churned,Dissatisfaction,Network reliability,7,305.062,0.04933466989012717,0.0,0,0,0,0.7,1,0.70855707,Critical,Will Churn,"Short Tenure (<6 months), No Premium Support"
67642-TEL,Female,47,Yes,Telangana,12,20,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.0,1062.1,0.0,0,306.48,1368.58,Churned,Dissatisfaction,Product dissatisfaction,6,65.1704761904762,0.07009448151988201,0.0,0,0,0,0.6,1,0.9457981,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
98301-WES,Male,28,Yes,West Bengal,4,27,,Yes,No,Yes,Cable,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,53.45,119.5,0.0,0,25.18,144.68,Joined,Others,Others,4,5.167142857142857,0.3669000549148819,0.0,0,0,0,0.4,1,0.9983171,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
59187-BIH,Male,40,No,Bihar,13,31,,No,No,Yes,DSL,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,40.1,293.3,0.0,0,0.0,293.3,Churned,Attitude,Attitude of service provider,4,9.165625,0.1362555215766225,0.0,0,0,0,0.4,1,0.90023774,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
18081-TAM,Female,20,Yes,Tamil Nadu,11,7,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.95,1043.4,0.0,0,480.72,1524.12,Stayed,Others,Others,4,190.515,0.05242210449013849,0.0,0,0,0,0.4,1,0.851384,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
74592-KAR,Female,36,Yes,Karnataka,11,28,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.9,1269.55,0.0,0,369.45,1639.0,Churned,Other,Don't know,5,56.51724137931034,0.05237804878048781,0.0,0,0,0,0.5,1,0.5160422,High,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
84650-PUN,Female,58,No,Punjab,1,10,,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,78.85,3126.85,0.0,0,1598.8,4725.65,Stayed,Others,Others,4,429.6045454545454,0.016682005225688384,0.0,0,0,0,0.4,1,0.5041947,High,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year)"
24438-TAM,Female,45,Yes,Tamil Nadu,0,26,,Yes,No,Yes,Cable,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.3,4045.65,0.0,0,2080.22,6125.87,Churned,Other,Don't know,5,226.88407407407408,0.013922280054905686,0.0,0,0,1,0.5,1,0.9036448,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
53437-KAR,Male,24,Yes,Karnataka,15,6,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.85,84.85,0.0,0,36.07,120.92,Churned,Competitor,Competitor had better devices,5,17.274285714285714,0.6959481627296588,0.0,0,0,0,0.5,1,0.9991026,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
61919-BIH,Female,79,No,Bihar,2,25,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.8,546.95,0.0,0,276.57,823.52,Churned,Competitor,Competitor made better offer,3,31.673846153846153,0.10284771745985544,0.0,0,0,0,0.3,1,0.97581315,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
93223-KAR,Male,60,Yes,Karnataka,7,10,Deal 5,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.8,50.8,0.0,0,1.28,52.08,Churned,Competitor,Competitor had better devices,3,4.734545454545454,0.9570459683496608,0.0,0,0,0,0.3,1,0.99896777,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
35885-MAD,Female,55,No,Madhya Pradesh,9,25,,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,51.0,354.05,0.0,0,241.43,595.48,Churned,Attitude,Attitude of service provider,3,22.903076923076924,0.08550160944206009,0.0,0,0,0,0.3,1,0.8210986,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
16068-BIH,Female,44,Yes,Bihar,4,25,Deal 5,No,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,25.25,25.25,0.0,10,0.0,35.25,Joined,Others,Others,0,1.3557692307692308,0.696551724137931,0.0,0,1,0,0.0,1,0.99795914,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
23983-MAH,Female,32,Yes,Maharashtra,2,34,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.5,791.7,0.0,0,103.5,895.2,Stayed,Others,Others,4,25.57714285714286,0.09540281187234992,0.0,0,0,0,0.4,1,0.6813182,High,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
68370-HAR,Female,62,Yes,Haryana,8,32,,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.15,438.4,0.0,0,284.24,722.64,Churned,Other,Don't know,2,21.89818181818182,0.0623929025482284,0.0,0,0,0,0.2,1,0.7979321,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
42768-TAM,Female,45,No,Tamil Nadu,13,14,,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.4,19.4,0.0,0,2.85,22.25,Joined,Others,Others,1,1.4833333333333334,0.8344086021505376,0.0,0,0,0,0.1,1,0.9970009,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
27846-JHA,Female,45,Yes,Jharkhand,13,19,Deal 4,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.4,289.3,0.0,0,497.1,786.4,Churned,Price,Long distance charges,1,39.32,0.024638049276098552,0.0,0,0,0,0.1,1,0.7177192,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
61112-TAM,Male,43,Yes,Tamil Nadu,6,17,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,93.9,6579.05,0.0,0,383.6,6962.65,Churned,Price,Long distance charges,7,386.81388888888887,0.013484307798352876,0.0,0,0,1,0.7,1,0.5860038,High,Will Churn,High Monthly Charge
59202-BIH,Female,18,No,Bihar,5,5,,Yes,No,Yes,DSL,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card,55.2,55.2,0.0,0,35.6,90.8,Churned,Dissatisfaction,Poor expertise of online support,4,15.133333333333333,0.6013071895424837,0.0,0,0,0,0.4,1,0.99934155,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), No Premium Support"
91617-AND,Female,76,No,Andhra Pradesh,6,24,,No,No,Yes,DSL,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,44.4,263.05,0.0,0,0.0,263.05,Stayed,Others,Others,4,10.522,0.16814997159628856,0.0,0,0,0,0.4,1,0.5191902,High,Will Churn,"Month-to-Month Contract, No Premium Support"
21500-HAR,Female,38,Yes,Haryana,5,28,,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.85,239.55,0.0,0,51.52,291.07,Churned,Dissatisfaction,Product dissatisfaction,3,10.036896551724137,0.17410209881192865,0.0,0,0,0,0.3,1,0.9284527,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
71631-KAR,Female,30,No,Karnataka,0,27,Deal 3,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,95.55,3692.85,0.0,0,174.72,3867.57,Churned,Attitude,Attitude of service provider,7,138.1275,0.024699049002603026,0.0,0,0,0,0.7,1,0.7008295,Critical,Will Churn,High Monthly Charge
46619-RAJ,Male,25,No,Rajasthan,1,14,,Yes,No,No,,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.4,20.4,0.0,0,27.5,47.9,Joined,Others,Others,1,3.1933333333333334,0.4171779141104294,0.0,0,0,0,0.1,1,0.9697781,Critical,Will Churn,"Low Service Adoption, No Premium Support"
38932-TAM,Female,59,No,Tamil Nadu,5,8,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.85,2239.65,0.0,0,575.8,2815.45,Churned,Dissatisfaction,Service dissatisfaction,8,312.8277777777778,0.03758277263931545,0.0,0,0,0,0.8,1,0.92585087,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
84613-BIH,Female,30,No,Bihar,8,22,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,79.15,79.15,0.0,60,18.0,157.15,Joined,Others,Others,3,6.8326086956521745,0.5004742333227948,0.0,0,1,0,0.3,1,0.9987814,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
87595-KAR,Male,74,No,Karnataka,7,35,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.2,115.95,0.0,0,19.1,135.05,Churned,Competitor,Competitor offered more data,2,3.751388888888889,0.515986769570011,0.0,0,0,0,0.2,1,0.9989492,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
91320-PUD,Female,58,No,Puducherry,0,18,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.1,70.1,0.0,0,1.15,71.25,Joined,Others,Others,2,3.75,0.9702422145328718,0.0,0,0,0,0.2,1,0.9984534,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
93266-GUJ,Male,70,No,Gujarat,1,7,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.6,347.65,25.79,0,75.64,397.5,Churned,Dissatisfaction,Network reliability,6,49.6875,0.24993726474278544,0.07397103112003442,1,0,0,0.6,1,0.98933,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
35000-MAH,Male,77,Yes,Maharashtra,1,7,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.3,1096.25,0.0,0,490.98,1587.23,Churned,Dissatisfaction,Service dissatisfaction,3,198.40375,0.04678163742027288,0.0,0,0,0,0.3,1,0.9876368,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
39540-BIH,Female,34,No,Bihar,12,13,,Yes,No,Yes,Cable,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,49.05,49.05,0.0,0,25.77,74.82,Joined,Others,Others,3,5.344285714285713,0.6469269322078608,0.0,0,0,0,0.3,1,0.9985642,Critical,Will Churn,Month-to-Month Contract
19539-PUN,Female,37,Yes,Punjab,14,8,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.4,45.4,0.0,0,49.33,94.73,Joined,Others,Others,2,10.525555555555556,0.4742504961871931,0.0,0,0,0,0.2,1,0.9990146,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), Low Service Adoption"
52916-JAM,Male,62,Yes,Jammu & Kashmir,7,4,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.1,270.7,0.0,0,79.56,350.26,Churned,Competitor,Competitor made better offer,3,70.05199999999999,0.2138017422991516,0.0,0,0,0,0.3,1,0.9377951,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), No Premium Support"
16420-AND,Female,77,No,Andhra Pradesh,13,12,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,117.45,5438.9,0.0,0,2065.92,7504.82,Churned,Competitor,Competitor offered more data,9,577.2938461538462,0.015647857262764096,0.0,0,0,1,0.9,1,0.91784555,Critical,Will Churn,"Month-to-Month Contract, High Monthly Charge"
23256-HAR,Female,32,Yes,Haryana,10,31,Deal 5,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.85,52.0,0.0,0,72.1,124.1,Joined,Others,Others,1,3.878125,0.15867306155075941,0.0,0,0,0,0.1,1,0.7307351,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
66164-CHH,Female,62,No,Chhattisgarh,13,20,,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.4,61.05,0.0,0,13.3,74.35,Joined,Others,Others,1,3.5404761904761903,0.25746516257465163,0.0,0,0,0,0.1,1,0.8165237,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
68730-TEL,Male,47,Yes,Telangana,1,21,,No,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,33.9,298.45,0.0,0,0.0,298.45,Churned,Attitude,Attitude of support person,3,13.56590909090909,0.11320754716981132,0.0,0,0,0,0.3,1,0.76071864,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
41128-BIH,Male,42,Yes,Bihar,13,29,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,89.45,1430.25,0.0,0,507.68,1937.93,Churned,Attitude,Attitude of support person,5,64.59766666666667,0.046133692294203506,0.0,0,0,0,0.5,1,0.70979244,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
31546-KER,Male,31,No,Kerala,15,5,,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.9,19.9,0.0,0,7.49,27.39,Churned,Attitude,Attitude of service provider,1,4.565,0.7009510390982739,0.0,0,0,0,0.1,1,0.9963904,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), Low Service Adoption"
92923-JHA,Male,72,No,Jharkhand,10,27,Deal 4,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.0,2024.1,0.0,0,725.19,2749.29,Stayed,Others,Others,5,98.18892857142858,0.03272382185151384,0.0,0,0,0,0.5,1,0.82368237,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
45038-BIH,Female,25,Yes,Bihar,7,14,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.55,233.65,0.0,0,30.3,263.95,Joined,Others,Others,3,17.596666666666668,0.2813738441215324,0.0,0,0,0,0.3,1,0.99072206,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
67773-UTT,Male,38,No,Uttar Pradesh,7,24,Deal 4,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.7,342.4,0.0,0,91.84,434.24,Churned,Price,Long distance charges,1,17.369600000000002,0.045262383972061386,0.0,0,0,0,0.1,1,0.5232267,High,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
58974-MAD,Male,34,No,Madhya Pradesh,11,14,,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.3,41.2,0.0,0,25.36,66.56,Joined,Others,Others,1,4.437333333333333,0.30047365304914153,0.0,0,0,0,0.1,1,0.99881506,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
